"Date","Site.Name","AQS_PARAMETER_DESC","COUNTY","aqiMean","latMean","longMean","Month","Year"
6-12-20,"Leggett","Ozone","Edgecombe",33.5,35.988278,-77.5843,6,2020
6-12-20,"Leggett","PM2.5","Edgecombe",22,35.988278,-77.5843,6,2020
6-12-20,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,6,2020
6-12-20,"Mendenhall School","Ozone","Guilford",33.5,36.1090060008986,-79.802314,6,2020
6-12-20,"Mendenhall School","PM2.5","Guilford",22.5,36.1090060008986,-79.802314,6,2020
6-12-20,"Millbrook School","Ozone","Wake",33,35.856111,-78.574167,6,2020
6-12-20,"Millbrook School","PM2.5","Wake",27.5,35.856111,-78.574167,6,2020
6-12-20,"Pitt Agri. Center","Ozone","Pitt",34.5,35.6412760008938,-77.360126,6,2020
6-12-20,"Pitt Agri. Center","PM2.5","Pitt",23.5,35.6412760008938,-77.360126,6,2020
6-12-20,"West Johnston Co.","Ozone","Johnston",34.5,35.59095,-78.4622,6,2020
6-12-20,"West Johnston Co.","PM2.5","Johnston",26.5,35.59095,-78.4622,6,2020
7-01-20,"Bryson City","Ozone","Swain",34.5,35.434767,-83.442133,7,2020
7-01-20,"Bryson City","PM2.5","Swain",45,35.434767,-83.442133,7,2020
7-01-20,"Castle Hayne","Ozone","New Hanover",40,34.364167,-77.838611,7,2020
7-01-20,"Castle Hayne","PM2.5","New Hanover",25,34.364167,-77.838611,7,2020
7-01-20,"Clemmons Middle","Ozone","Forsyth",42.5,36.026,-80.342,7,2020
7-01-20,"Clemmons Middle","PM2.5","Forsyth",40,36.026,-80.342,7,2020
7-01-20,"Durham Armory","Ozone","Durham",45,36.0329550008979,-78.904037,7,2020
7-01-20,"Durham Armory","PM2.5","Durham",34,36.0329550008979,-78.904037,7,2020
7-01-20,"Frying Pan Mountain","Ozone","Haywood",40.5,35.379167,-82.7925,7,2020
7-01-20,"Frying Pan Mountain","PM2.5","Haywood",12,35.379167,-82.7925,7,2020
7-01-20,"Garinger High School","Ozone","Mecklenburg",56,35.2401000008895,-80.785683,7,2020
7-01-20,"Garinger High School","PM2.5","Mecklenburg",35.5,35.2401000008895,-80.785683,7,2020
7-01-20,"Hattie Avenue","Ozone","Forsyth",44,36.110693332,-80.2264378,7,2020
7-01-20,"Hattie Avenue","PM2.5","Forsyth",37,36.110693332,-80.2264378,7,2020
7-01-20,"Leggett","Ozone","Edgecombe",43,35.988278,-77.5843,7,2020
7-01-20,"Leggett","PM2.5","Edgecombe",35.5,35.988278,-77.5843,7,2020
7-01-20,"Linville Falls","Ozone","Avery",39.5,35.972347,-81.933072,7,2020
7-01-20,"Linville Falls","PM2.5","Avery",25,35.972347,-81.933072,7,2020
7-01-20,"Mendenhall School","Ozone","Guilford",44.5,36.1090060008986,-79.802314,7,2020
7-01-20,"Mendenhall School","PM2.5","Guilford",39.5,36.1090060008986,-79.802314,7,2020
7-01-20,"Millbrook School","Ozone","Wake",44.5,35.856111,-78.574167,7,2020
7-01-20,"Millbrook School","PM2.5","Wake",38,35.856111,-78.574167,7,2020
7-01-20,"Pitt Agri. Center","Ozone","Pitt",43.5,35.6412760008938,-77.360126,7,2020
7-01-20,"Pitt Agri. Center","PM2.5","Pitt",34,35.6412760008938,-77.360126,7,2020
7-01-20,"West Johnston Co.","Ozone","Johnston",44.5,35.59095,-78.4622,7,2020
7-01-20,"West Johnston Co.","PM2.5","Johnston",38,35.59095,-78.4622,7,2020
7-02-20,"Bryson City","Ozone","Swain",34,35.434767,-83.442133,7,2020
7-02-20,"Bryson City","PM2.5","Swain",32,35.434767,-83.442133,7,2020
7-02-20,"Castle Hayne","Ozone","New Hanover",39.5,34.364167,-77.838611,7,2020
7-02-20,"Castle Hayne","PM2.5","New Hanover",21,34.364167,-77.838611,7,2020
7-02-20,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,7,2020
7-02-20,"Clemmons Middle","PM2.5","Forsyth",35.6666666666667,36.026,-80.342,7,2020
7-02-20,"Durham Armory","Ozone","Durham",48.5,36.0329550008979,-78.904037,7,2020
7-02-20,"Durham Armory","PM2.5","Durham",37.3333333333333,36.0329550008979,-78.904037,7,2020
7-02-20,"Frying Pan Mountain","Ozone","Haywood",38.5,35.379167,-82.7925,7,2020
7-02-20,"Garinger High School","Ozone","Mecklenburg",81.5,35.2401000008895,-80.785683,7,2020
7-02-20,"Garinger High School","PM2.5","Mecklenburg",46,35.2401000008895,-80.785683,7,2020
7-02-20,"Hattie Avenue","Ozone","Forsyth",45.5,36.110693332,-80.2264378,7,2020
7-02-20,"Hattie Avenue","PM2.5","Forsyth",34,36.110693332,-80.2264378,7,2020
7-02-20,"Leggett","Ozone","Edgecombe",53,35.988278,-77.5843,7,2020
7-02-20,"Leggett","PM2.5","Edgecombe",43.5,35.988278,-77.5843,7,2020
7-02-20,"Linville Falls","Ozone","Avery",31.5,35.972347,-81.933072,7,2020
7-02-20,"Mendenhall School","Ozone","Guilford",57,36.1090060008986,-79.802314,7,2020
7-02-20,"Mendenhall School","PM2.5","Guilford",32.5,36.1090060008986,-79.802314,7,2020
7-02-20,"Millbrook School","Ozone","Wake",62.5,35.856111,-78.574167,7,2020
7-02-20,"Millbrook School","PM2.5","Wake",46,35.856111,-78.574167,7,2020
7-02-20,"Pitt Agri. Center","Ozone","Pitt",54,35.6412760008938,-77.360126,7,2020
7-02-20,"Pitt Agri. Center","PM2.5","Pitt",36.5,35.6412760008938,-77.360126,7,2020
7-02-20,"West Johnston Co.","Ozone","Johnston",48.5,35.59095,-78.4622,7,2020
7-02-20,"West Johnston Co.","PM2.5","Johnston",52.5,35.59095,-78.4622,7,2020
7-03-20,"Bryson City","Ozone","Swain",32.5,35.434767,-83.442133,7,2020
7-03-20,"Bryson City","PM2.5","Swain",27,35.434767,-83.442133,7,2020
7-03-20,"Castle Hayne","Ozone","New Hanover",43,34.364167,-77.838611,7,2020
7-03-20,"Castle Hayne","PM2.5","New Hanover",35.5,34.364167,-77.838611,7,2020
7-03-20,"Clemmons Middle","Ozone","Forsyth",50.5,36.026,-80.342,7,2020
7-03-20,"Clemmons Middle","PM2.5","Forsyth",47,36.026,-80.342,7,2020
7-03-20,"Durham Armory","Ozone","Durham",52.5,36.0329550008979,-78.904037,7,2020
7-03-20,"Durham Armory","PM2.5","Durham",39.5,36.0329550008979,-78.904037,7,2020
7-03-20,"Frying Pan Mountain","Ozone","Haywood",44.5,35.379167,-82.7925,7,2020
7-03-20,"Garinger High School","Ozone","Mecklenburg",69.5,35.2401000008895,-80.785683,7,2020
7-03-20,"Garinger High School","PM2.5","Mecklenburg",45.6666666666667,35.2401000008895,-80.785683,7,2020
7-03-20,"Hattie Avenue","Ozone","Forsyth",54,36.110693332,-80.2264378,7,2020
7-03-20,"Hattie Avenue","PM2.5","Forsyth",41,36.110693332,-80.2264378,7,2020
7-03-20,"Leggett","Ozone","Edgecombe",45.5,35.988278,-77.5843,7,2020
7-03-20,"Leggett","PM2.5","Edgecombe",45.5,35.988278,-77.5843,7,2020
7-03-20,"Linville Falls","Ozone","Avery",36,35.972347,-81.933072,7,2020
7-03-20,"Mendenhall School","Ozone","Guilford",46.5,36.1090060008986,-79.802314,7,2020
7-03-20,"Mendenhall School","PM2.5","Guilford",41.5,36.1090060008986,-79.802314,7,2020
7-03-20,"Millbrook School","Ozone","Wake",55.5,35.856111,-78.574167,7,2020
7-03-20,"Millbrook School","PM2.5","Wake",47,35.856111,-78.574167,7,2020
7-03-20,"Pitt Agri. Center","Ozone","Pitt",49.5,35.6412760008938,-77.360126,7,2020
7-03-20,"Pitt Agri. Center","PM2.5","Pitt",46.5,35.6412760008938,-77.360126,7,2020
7-03-20,"West Johnston Co.","Ozone","Johnston",65.5,35.59095,-78.4622,7,2020
7-03-20,"West Johnston Co.","PM2.5","Johnston",49,35.59095,-78.4622,7,2020
7-04-20,"Bryson City","Ozone","Swain",36.5,35.434767,-83.442133,7,2020
7-04-20,"Bryson City","PM2.5","Swain",43,35.434767,-83.442133,7,2020
7-04-20,"Castle Hayne","Ozone","New Hanover",35,34.364167,-77.838611,7,2020
7-04-20,"Castle Hayne","PM2.5","New Hanover",14,34.364167,-77.838611,7,2020
7-04-20,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,7,2020
7-04-20,"Clemmons Middle","PM2.5","Forsyth",47.5,36.026,-80.342,7,2020
7-04-20,"Durham Armory","Ozone","Durham",33.5,36.0329550008979,-78.904037,7,2020
7-04-20,"Durham Armory","PM2.5","Durham",50,36.0329550008979,-78.904037,7,2020
7-04-20,"Frying Pan Mountain","Ozone","Haywood",40.5,35.379167,-82.7925,7,2020
7-04-20,"Frying Pan Mountain","PM2.5","Haywood",45,35.379167,-82.7925,7,2020
7-04-20,"Garinger High School","Ozone","Mecklenburg",40,35.2401000008895,-80.785683,7,2020
7-04-20,"Garinger High School","PM2.5","Mecklenburg",54.75,35.2401000008895,-80.785683,7,2020
7-04-20,"Hattie Avenue","Ozone","Forsyth",42,36.110693332,-80.2264378,7,2020
7-04-20,"Hattie Avenue","PM2.5","Forsyth",52.6666666666667,36.110693332,-80.2264378,7,2020
7-04-20,"Leggett","Ozone","Edgecombe",37,35.988278,-77.5843,7,2020
7-04-20,"Leggett","PM2.5","Edgecombe",38,35.988278,-77.5843,7,2020
7-04-20,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,7,2020
7-04-20,"Linville Falls","PM2.5","Avery",43,35.972347,-81.933072,7,2020
7-04-20,"Mendenhall School","Ozone","Guilford",36,36.1090060008986,-79.802314,7,2020
7-04-20,"Mendenhall School","PM2.5","Guilford",41,36.1090060008986,-79.802314,7,2020
7-04-20,"Millbrook School","Ozone","Wake",38.5,35.856111,-78.574167,7,2020
7-04-20,"Millbrook School","PM2.5","Wake",47.8,35.856111,-78.574167,7,2020
7-04-20,"Pitt Agri. Center","Ozone","Pitt",33.5,35.6412760008938,-77.360126,7,2020
7-04-20,"Pitt Agri. Center","PM2.5","Pitt",33,35.6412760008938,-77.360126,7,2020
7-04-20,"West Johnston Co.","Ozone","Johnston",37.5,35.59095,-78.4622,7,2020
7-04-20,"West Johnston Co.","PM2.5","Johnston",44.5,35.59095,-78.4622,7,2020
7-05-20,"Bryson City","Ozone","Swain",28,35.434767,-83.442133,7,2020
7-05-20,"Bryson City","PM2.5","Swain",38,35.434767,-83.442133,7,2020
7-05-20,"Castle Hayne","Ozone","New Hanover",28.5,34.364167,-77.838611,7,2020
7-05-20,"Castle Hayne","PM2.5","New Hanover",8,34.364167,-77.838611,7,2020
7-05-20,"Clemmons Middle","Ozone","Forsyth",34,36.026,-80.342,7,2020
7-05-20,"Clemmons Middle","PM2.5","Forsyth",41.5,36.026,-80.342,7,2020
7-05-20,"Durham Armory","Ozone","Durham",42.5,36.0329550008979,-78.904037,7,2020
7-05-20,"Durham Armory","PM2.5","Durham",29,36.0329550008979,-78.904037,7,2020
7-05-20,"Frying Pan Mountain","Ozone","Haywood",31.5,35.379167,-82.7925,7,2020
7-05-20,"Garinger High School","Ozone","Mecklenburg",39,35.2401000008895,-80.785683,7,2020
7-05-20,"Garinger High School","PM2.5","Mecklenburg",45.5,35.2401000008895,-80.785683,7,2020
7-05-20,"Hattie Avenue","Ozone","Forsyth",42,36.110693332,-80.2264378,7,2020
7-05-20,"Hattie Avenue","PM2.5","Forsyth",40.6666666666667,36.110693332,-80.2264378,7,2020
7-05-20,"Leggett","Ozone","Edgecombe",33.5,35.988278,-77.5843,7,2020
7-05-20,"Leggett","PM2.5","Edgecombe",24.5,35.988278,-77.5843,7,2020
7-05-20,"Linville Falls","Ozone","Avery",26.5,35.972347,-81.933072,7,2020
7-05-20,"Mendenhall School","Ozone","Guilford",37.5,36.1090060008986,-79.802314,7,2020
7-05-20,"Mendenhall School","PM2.5","Guilford",30,36.1090060008986,-79.802314,7,2020
7-05-20,"Millbrook School","Ozone","Wake",41,35.856111,-78.574167,7,2020
7-05-20,"Millbrook School","PM2.5","Wake",37.4,35.856111,-78.574167,7,2020
7-05-20,"Pitt Agri. Center","Ozone","Pitt",34.5,35.6412760008938,-77.360126,7,2020
7-05-20,"Pitt Agri. Center","PM2.5","Pitt",28.5,35.6412760008938,-77.360126,7,2020
7-05-20,"West Johnston Co.","Ozone","Johnston",39,35.59095,-78.4622,7,2020
7-05-20,"West Johnston Co.","PM2.5","Johnston",32,35.59095,-78.4622,7,2020
7-06-20,"Bryson City","Ozone","Swain",27,35.434767,-83.442133,7,2020
7-06-20,"Bryson City","PM2.5","Swain",30,35.434767,-83.442133,7,2020
7-06-20,"Castle Hayne","Ozone","New Hanover",26.5,34.364167,-77.838611,7,2020
7-06-20,"Castle Hayne","PM2.5","New Hanover",0,34.364167,-77.838611,7,2020
7-06-20,"Clemmons Middle","Ozone","Forsyth",31.5,36.026,-80.342,7,2020
7-06-20,"Clemmons Middle","PM2.5","Forsyth",39,36.026,-80.342,7,2020
7-06-20,"Durham Armory","Ozone","Durham",34,36.0329550008979,-78.904037,7,2020
7-06-20,"Durham Armory","PM2.5","Durham",17,36.0329550008979,-78.904037,7,2020
7-06-20,"Frying Pan Mountain","Ozone","Haywood",36,35.379167,-82.7925,7,2020
7-06-20,"Garinger High School","Ozone","Mecklenburg",39.5,35.2401000008895,-80.785683,7,2020
7-06-20,"Garinger High School","PM2.5","Mecklenburg",33.6666666666667,35.2401000008895,-80.785683,7,2020
7-06-20,"Hattie Avenue","Ozone","Forsyth",34,36.110693332,-80.2264378,7,2020
7-06-20,"Hattie Avenue","PM2.5","Forsyth",34,36.110693332,-80.2264378,7,2020
7-06-20,"Leggett","Ozone","Edgecombe",39,35.988278,-77.5843,7,2020
7-06-20,"Leggett","PM2.5","Edgecombe",47,35.988278,-77.5843,7,2020
7-06-20,"Linville Falls","Ozone","Avery",26.5,35.972347,-81.933072,7,2020
7-06-20,"Mendenhall School","Ozone","Guilford",40.5,36.1090060008986,-79.802314,7,2020
7-06-20,"Mendenhall School","PM2.5","Guilford",33,36.1090060008986,-79.802314,7,2020
7-06-20,"Millbrook School","Ozone","Wake",38,35.856111,-78.574167,7,2020
7-06-20,"Millbrook School","PM2.5","Wake",35.25,35.856111,-78.574167,7,2020
7-06-20,"Pitt Agri. Center","Ozone","Pitt",41,35.6412760008938,-77.360126,7,2020
7-06-20,"Pitt Agri. Center","PM2.5","Pitt",27,35.6412760008938,-77.360126,7,2020
7-06-20,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,7,2020
7-06-20,"West Johnston Co.","PM2.5","Johnston",32,35.59095,-78.4622,7,2020
7-07-20,"Bryson City","Ozone","Swain",27,35.434767,-83.442133,7,2020
7-07-20,"Bryson City","PM2.5","Swain",35,35.434767,-83.442133,7,2020
7-07-20,"Castle Hayne","Ozone","New Hanover",32.5,34.364167,-77.838611,7,2020
7-07-20,"Castle Hayne","PM2.5","New Hanover",23,34.364167,-77.838611,7,2020
7-07-20,"Clemmons Middle","Ozone","Forsyth",34.5,36.026,-80.342,7,2020
7-07-20,"Clemmons Middle","PM2.5","Forsyth",35,36.026,-80.342,7,2020
7-07-20,"Durham Armory","Ozone","Durham",31.5,36.0329550008979,-78.904037,7,2020
7-07-20,"Durham Armory","PM2.5","Durham",24.5,36.0329550008979,-78.904037,7,2020
7-07-20,"Frying Pan Mountain","Ozone","Haywood",36,35.379167,-82.7925,7,2020
7-07-20,"Frying Pan Mountain","PM2.5","Haywood",6,35.379167,-82.7925,7,2020
7-07-20,"Garinger High School","Ozone","Mecklenburg",36.5,35.2401000008895,-80.785683,7,2020
7-07-20,"Garinger High School","PM2.5","Mecklenburg",40.25,35.2401000008895,-80.785683,7,2020
7-07-20,"Hattie Avenue","Ozone","Forsyth",36.5,36.110693332,-80.2264378,7,2020
7-07-20,"Hattie Avenue","PM2.5","Forsyth",29,36.110693332,-80.2264378,7,2020
7-07-20,"Leggett","Ozone","Edgecombe",30.5,35.988278,-77.5843,7,2020
7-07-20,"Leggett","PM2.5","Edgecombe",41,35.988278,-77.5843,7,2020
7-07-20,"Linville Falls","Ozone","Avery",26.5,35.972347,-81.933072,7,2020
7-07-20,"Linville Falls","PM2.5","Avery",22,35.972347,-81.933072,7,2020
7-07-20,"Mendenhall School","Ozone","Guilford",35,36.1090060008986,-79.802314,7,2020
7-07-20,"Mendenhall School","PM2.5","Guilford",28,36.1090060008986,-79.802314,7,2020
7-07-20,"Millbrook School","Ozone","Wake",33.5,35.856111,-78.574167,7,2020
7-07-20,"Millbrook School","PM2.5","Wake",33.2,35.856111,-78.574167,7,2020
7-07-20,"Pitt Agri. Center","Ozone","Pitt",34.5,35.6412760008938,-77.360126,7,2020
7-07-20,"Pitt Agri. Center","PM2.5","Pitt",31.3333333333333,35.6412760008938,-77.360126,7,2020
7-07-20,"West Johnston Co.","Ozone","Johnston",29,35.59095,-78.4622,7,2020
7-07-20,"West Johnston Co.","PM2.5","Johnston",37.5,35.59095,-78.4622,7,2020
7-08-20,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,7,2020
7-08-20,"Bryson City","PM2.5","Swain",30.5,35.434767,-83.442133,7,2020
7-08-20,"Castle Hayne","Ozone","New Hanover",31,34.364167,-77.838611,7,2020
7-08-20,"Castle Hayne","PM2.5","New Hanover",10,34.364167,-77.838611,7,2020
7-08-20,"Clemmons Middle","Ozone","Forsyth",44,36.026,-80.342,7,2020
7-08-20,"Clemmons Middle","PM2.5","Forsyth",30,36.026,-80.342,7,2020
7-08-20,"Durham Armory","Ozone","Durham",35.5,36.0329550008979,-78.904037,7,2020
7-08-20,"Durham Armory","PM2.5","Durham",29.5,36.0329550008979,-78.904037,7,2020
7-08-20,"Frying Pan Mountain","Ozone","Haywood",50.5,35.379167,-82.7925,7,2020
7-08-20,"Garinger High School","Ozone","Mecklenburg",70.5,35.2401000008895,-80.785683,7,2020
7-08-20,"Garinger High School","PM2.5","Mecklenburg",45.25,35.2401000008895,-80.785683,7,2020
7-08-20,"Hattie Avenue","Ozone","Forsyth",45,36.110693332,-80.2264378,7,2020
7-08-20,"Hattie Avenue","PM2.5","Forsyth",27.3333333333333,36.110693332,-80.2264378,7,2020
7-08-20,"Leggett","Ozone","Edgecombe",33,35.988278,-77.5843,7,2020
7-08-20,"Leggett","PM2.5","Edgecombe",36,35.988278,-77.5843,7,2020
7-08-20,"Linville Falls","Ozone","Avery",32.5,35.972347,-81.933072,7,2020
7-08-20,"Mendenhall School","Ozone","Guilford",39,36.1090060008986,-79.802314,7,2020
7-08-20,"Mendenhall School","PM2.5","Guilford",14,36.1090060008986,-79.802314,7,2020
7-08-20,"Millbrook School","Ozone","Wake",40,35.856111,-78.574167,7,2020
7-08-20,"Millbrook School","PM2.5","Wake",35.4,35.856111,-78.574167,7,2020
7-08-20,"Pitt Agri. Center","Ozone","Pitt",35,35.6412760008938,-77.360126,7,2020
7-08-20,"Pitt Agri. Center","PM2.5","Pitt",32,35.6412760008938,-77.360126,7,2020
7-08-20,"West Johnston Co.","Ozone","Johnston",35,35.59095,-78.4622,7,2020
7-08-20,"West Johnston Co.","PM2.5","Johnston",34,35.59095,-78.4622,7,2020
7-09-20,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,7,2020
7-09-20,"Bryson City","PM2.5","Swain",33.5,35.434767,-83.442133,7,2020
7-09-20,"Castle Hayne","Ozone","New Hanover",31,34.364167,-77.838611,7,2020
7-09-20,"Castle Hayne","PM2.5","New Hanover",13.5,34.364167,-77.838611,7,2020
7-09-20,"Clemmons Middle","Ozone","Forsyth",41.5,36.026,-80.342,7,2020
7-09-20,"Clemmons Middle","PM2.5","Forsyth",30,36.026,-80.342,7,2020
7-09-20,"Durham Armory","Ozone","Durham",37.5,36.0329550008979,-78.904037,7,2020
7-09-20,"Durham Armory","PM2.5","Durham",25.5,36.0329550008979,-78.904037,7,2020
7-09-20,"Frying Pan Mountain","Ozone","Haywood",40.5,35.379167,-82.7925,7,2020
7-09-20,"Garinger High School","Ozone","Mecklenburg",42.5,35.2401000008895,-80.785683,7,2020
7-09-20,"Garinger High School","PM2.5","Mecklenburg",27.3333333333333,35.2401000008895,-80.785683,7,2020
7-09-20,"Hattie Avenue","Ozone","Forsyth",40.5,36.110693332,-80.2264378,7,2020
7-09-20,"Hattie Avenue","PM2.5","Forsyth",27,36.110693332,-80.2264378,7,2020
7-09-20,"Leggett","Ozone","Edgecombe",39,35.988278,-77.5843,7,2020
7-09-20,"Leggett","PM2.5","Edgecombe",27,35.988278,-77.5843,7,2020
7-09-20,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,7,2020
7-09-20,"Mendenhall School","Ozone","Guilford",39.5,36.1090060008986,-79.802314,7,2020
7-09-20,"Mendenhall School","PM2.5","Guilford",22,36.1090060008986,-79.802314,7,2020
7-09-20,"Millbrook School","Ozone","Wake",43,35.856111,-78.574167,7,2020
7-09-20,"Millbrook School","PM2.5","Wake",27.75,35.856111,-78.574167,7,2020
7-09-20,"Pitt Agri. Center","Ozone","Pitt",40,35.6412760008938,-77.360126,7,2020
7-09-20,"Pitt Agri. Center","PM2.5","Pitt",27,35.6412760008938,-77.360126,7,2020
7-09-20,"West Johnston Co.","Ozone","Johnston",42,35.59095,-78.4622,7,2020
7-09-20,"West Johnston Co.","PM2.5","Johnston",25,35.59095,-78.4622,7,2020
7-10-20,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,7,2020
7-10-20,"Bryson City","PM2.5","Swain",36,35.434767,-83.442133,7,2020
7-10-20,"Castle Hayne","Ozone","New Hanover",58,34.364167,-77.838611,7,2020
7-10-20,"Castle Hayne","PM2.5","New Hanover",20.5,34.364167,-77.838611,7,2020
7-10-20,"Clemmons Middle","Ozone","Forsyth",45,36.026,-80.342,7,2020
7-10-20,"Clemmons Middle","PM2.5","Forsyth",43,36.026,-80.342,7,2020
7-10-20,"Durham Armory","Ozone","Durham",64,36.0329550008979,-78.904037,7,2020
7-10-20,"Durham Armory","PM2.5","Durham",41.6666666666667,36.0329550008979,-78.904037,7,2020
7-10-20,"Frying Pan Mountain","Ozone","Haywood",41.5,35.379167,-82.7925,7,2020
7-10-20,"Frying Pan Mountain","PM2.5","Haywood",30,35.379167,-82.7925,7,2020
7-10-20,"Garinger High School","Ozone","Mecklenburg",52.5,35.2401000008895,-80.785683,7,2020
7-10-20,"Garinger High School","PM2.5","Mecklenburg",38.25,35.2401000008895,-80.785683,7,2020
7-10-20,"Hattie Avenue","Ozone","Forsyth",49.5,36.110693332,-80.2264378,7,2020
7-10-20,"Hattie Avenue","PM2.5","Forsyth",41.6666666666667,36.110693332,-80.2264378,7,2020
7-10-20,"Leggett","Ozone","Edgecombe",59.5,35.988278,-77.5843,7,2020
7-10-20,"Leggett","PM2.5","Edgecombe",42.5,35.988278,-77.5843,7,2020
7-10-20,"Linville Falls","Ozone","Avery",38,35.972347,-81.933072,7,2020
7-10-20,"Linville Falls","PM2.5","Avery",34,35.972347,-81.933072,7,2020
7-10-20,"Mendenhall School","Ozone","Guilford",47,36.1090060008986,-79.802314,7,2020
7-10-20,"Mendenhall School","PM2.5","Guilford",34,36.1090060008986,-79.802314,7,2020
7-10-20,"Millbrook School","Ozone","Wake",60.5,35.856111,-78.574167,7,2020
7-10-20,"Millbrook School","PM2.5","Wake",40.6,35.856111,-78.574167,7,2020
7-10-20,"Pitt Agri. Center","Ozone","Pitt",65.5,35.6412760008938,-77.360126,7,2020
7-10-20,"Pitt Agri. Center","PM2.5","Pitt",40.3333333333333,35.6412760008938,-77.360126,7,2020
7-10-20,"West Johnston Co.","Ozone","Johnston",60,35.59095,-78.4622,7,2020
7-10-20,"West Johnston Co.","PM2.5","Johnston",39.5,35.59095,-78.4622,7,2020
7-11-20,"Bryson City","Ozone","Swain",33.5,35.434767,-83.442133,7,2020
7-11-20,"Bryson City","PM2.5","Swain",32.5,35.434767,-83.442133,7,2020
7-11-20,"Castle Hayne","Ozone","New Hanover",53.5,34.364167,-77.838611,7,2020
7-11-20,"Castle Hayne","PM2.5","New Hanover",35,34.364167,-77.838611,7,2020
7-11-20,"Clemmons Middle","Ozone","Forsyth",44.5,36.026,-80.342,7,2020
7-11-20,"Clemmons Middle","PM2.5","Forsyth",42.5,36.026,-80.342,7,2020
7-11-20,"Durham Armory","Ozone","Durham",46,36.0329550008979,-78.904037,7,2020
7-11-20,"Durham Armory","PM2.5","Durham",39,36.0329550008979,-78.904037,7,2020
7-11-20,"Frying Pan Mountain","Ozone","Haywood",43.5,35.379167,-82.7925,7,2020
7-11-20,"Garinger High School","Ozone","Mecklenburg",68.5,35.2401000008895,-80.785683,7,2020
7-11-20,"Garinger High School","PM2.5","Mecklenburg",34.25,35.2401000008895,-80.785683,7,2020
7-11-20,"Hattie Avenue","Ozone","Forsyth",49.5,36.110693332,-80.2264378,7,2020
7-11-20,"Hattie Avenue","PM2.5","Forsyth",36.6666666666667,36.110693332,-80.2264378,7,2020
7-11-20,"Leggett","Ozone","Edgecombe",51,35.988278,-77.5843,7,2020
7-11-20,"Leggett","PM2.5","Edgecombe",45.5,35.988278,-77.5843,7,2020
7-11-20,"Linville Falls","Ozone","Avery",34.5,35.972347,-81.933072,7,2020
7-11-20,"Mendenhall School","Ozone","Guilford",55,36.1090060008986,-79.802314,7,2020
7-11-20,"Mendenhall School","PM2.5","Guilford",39.5,36.1090060008986,-79.802314,7,2020
7-11-20,"Millbrook School","Ozone","Wake",64,35.856111,-78.574167,7,2020
7-11-20,"Millbrook School","PM2.5","Wake",47.25,35.856111,-78.574167,7,2020
7-11-20,"Pitt Agri. Center","Ozone","Pitt",62.5,35.6412760008938,-77.360126,7,2020
7-11-20,"Pitt Agri. Center","PM2.5","Pitt",46.5,35.6412760008938,-77.360126,7,2020
7-11-20,"West Johnston Co.","Ozone","Johnston",62,35.59095,-78.4622,7,2020
7-11-20,"West Johnston Co.","PM2.5","Johnston",54.5,35.59095,-78.4622,7,2020
7-12-20,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,7,2020
7-12-20,"Bryson City","PM2.5","Swain",35,35.434767,-83.442133,7,2020
7-12-20,"Castle Hayne","Ozone","New Hanover",37.5,34.364167,-77.838611,7,2020
7-12-20,"Castle Hayne","PM2.5","New Hanover",29,34.364167,-77.838611,7,2020
7-12-20,"Clemmons Middle","Ozone","Forsyth",67,36.026,-80.342,7,2020
7-12-20,"Clemmons Middle","PM2.5","Forsyth",40,36.026,-80.342,7,2020
7-12-20,"Durham Armory","Ozone","Durham",46,36.0329550008979,-78.904037,7,2020
7-12-20,"Durham Armory","PM2.5","Durham",40.5,36.0329550008979,-78.904037,7,2020
7-12-20,"Frying Pan Mountain","Ozone","Haywood",41,35.379167,-82.7925,7,2020
7-12-20,"Garinger High School","Ozone","Mecklenburg",59,35.2401000008895,-80.785683,7,2020
7-12-20,"Garinger High School","PM2.5","Mecklenburg",33.3333333333333,35.2401000008895,-80.785683,7,2020
7-12-20,"Hattie Avenue","Ozone","Forsyth",60.5,36.110693332,-80.2264378,7,2020
7-12-20,"Hattie Avenue","PM2.5","Forsyth",39.5,36.110693332,-80.2264378,7,2020
7-12-20,"Leggett","Ozone","Edgecombe",43.5,35.988278,-77.5843,7,2020
7-12-20,"Leggett","PM2.5","Edgecombe",37.5,35.988278,-77.5843,7,2020
7-12-20,"Linville Falls","Ozone","Avery",35,35.972347,-81.933072,7,2020
7-12-20,"Mendenhall School","Ozone","Guilford",57.5,36.1090060008986,-79.802314,7,2020
7-12-20,"Mendenhall School","PM2.5","Guilford",42,36.1090060008986,-79.802314,7,2020
7-12-20,"Millbrook School","Ozone","Wake",45.5,35.856111,-78.574167,7,2020
7-12-20,"Millbrook School","PM2.5","Wake",44.6666666666667,35.856111,-78.574167,7,2020
